年份,月份,交易類別,縣市,鄉鎮市區,交易標的,土地區段位置.建物區段門牌,土地移轉總面積.平方公尺.,使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積.平方公尺.,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,有無附傢俱, 總價.元. ,單價.元.平方公尺.,車位類別,車位移轉總面積.平方公尺.,車位總價.元.,交易標的橫坐標,交易標的縱坐標,Longitude,Latitude
102,3,租賃,臺北市,信義區,建物,臺北市信義區東興路1~50號,0,工,NA,NA,10203,土地0建物1車位0,十一層,11,辦公商業大樓,工業用,鋼筋混凝土造,820205,421.19,0,0,0,無,有,無,137310,326,,0,0,307198,2771169,121.56686,25.04751
102,3,租賃,臺北市,信義區,建物,臺北市信義區東興路1~50號,0,工,NA,NA,10203,土地0建物1車位0,十一層,11,辦公商業大樓,工業用,鋼筋混凝土造,820205,437.24,0,0,0,無,有,無,142690,326,,0,0,307172,2771196,121.56661,25.04775
102,3,租賃,臺北市,士林區,建物,臺北市士林區忠誠路二段151~200號,0,住,NA,NA,10203,土地0建物1車位0,二十層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,841103,193.36,3,1,2,有,有,有,115000,595,,0,0,303790,2778791,121.53339,25.11644
102,3,租賃,臺北市,松山區,建物,臺北市松山區敦化北路151~200號,0,住,NA,NA,10203,土地0建物1車位0,五層,16,辦公商業大樓,商業用,鋼骨混凝土造,790809,219,2,1,0,有,有,有,145366,664,,0,0,305302,2772145,121.54811,25.05639
102,4,租賃,臺北市,內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路601~650號,989.59,工,NA,NA,10204,土地1建物1車位7,三層,10,辦公商業大樓,見其他登記事項,見其他登記事項,980109,989.59,1,0,1,有,有,無,366265,370,坡道平面,0,0,307186,2774802,121.5669,25.08031
102,3,租賃,臺北市,中山區,建物,臺北市中山區民族東路151~200號,0,,NA,NA,10203,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630530,114.28,0,0,0,無,無,無,40000,350,,0,0,303467,2773427,121.52998,25.06803
102,3,租賃,臺北市,內湖區,建物,臺北市內湖區成功路四段1~50號,0,商,NA,NA,10203,土地0建物1車位0,一層,16,辦公商業大樓,商業用,鋼筋混凝土造,781107,334.84,0,0,0,無,有,無,397728,1188,,0,0,309735,2774987,121.59217,25.08188
102,3,租賃,臺北市,中山區,建物,臺北市中山區復興北路401~450號,0,住,NA,NA,10203,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971015,53.96,1,1,1,有,有,有,24000,445,,0,0,304875,2772988,121.54391,25.06402
102,3,租賃,臺北市,中山區,建物,臺北市中山區建國北路二段1~50號,0,住,NA,NA,10203,土地0建物1車位0,十三層,14,辦公商業大樓,商業用,鋼筋混凝土造,950713,60,1,1,1,有,有,有,35000,583,,0,0,304248,2771786,121.53765,25.05319
102,3,租賃,臺北市,中山區,建物,臺北市中山區中山北路二段151~200號,0,商,NA,NA,10203,土地0建物1車位0,十三層,14,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,951129,100.43,3,2,1,有,有,有,43000,428,,0,0,302689,2772877,121.52224,25.06309
102,3,租賃,臺北市,中山區,建物,臺北市中山區復興北路351~400號,0,商,NA,NA,10203,土地0建物1車位0,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,751125,96.07,2,2,1,有,有,有,45000,468,,0,0,304888,2772690,121.54403,25.06133
102,3,租賃,臺北市,中山區,建物,臺北市中山區中山北路二段115巷1~50號,0,商,NA,NA,10203,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,991110,70.79,1,1,1,有,有,有,35000,494,,0,0,302968,2772612,121.525,25.06069
102,3,租賃,臺北市,大同區,建物,臺北市大同區臺北市敦煌路80巷1~50號,0,,NA,NA,10203,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960831,66.19,2,2,1,有,有,有,40000,604,,0,0,302236,2774174,121.5178,25.07482
102,3,租賃,臺北市,大同區,建物,臺北市大同區南京西路25巷1~50號,0,,NA,NA,10203,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970626,63.18,2,2,1,有,有,有,34650,548,,0,0,302517,2772155,121.52051,25.05658
102,4,租賃,臺北市,信義區,房地(土地+建物),臺北市信義區吳興街51~100號,0,住,NA,NA,10204,土地1建物1車位0,三層,3,公寓(5樓含以下無電梯),住商用,加強磚造,NA,47.71,2,1,1,有,無,有,11000,231,,0,0,307093,2768819,121.56573,25.0263
102,3,租賃,臺北市,南港區,建物,臺北市南港區玉成街231巷1~50號,0,住,NA,NA,10203,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661104,60.03,2,1,1,有,無,有,15000,250,,0,0,309116,2770728,121.58585,25.04345
102,3,租賃,臺北市,信義區,房地(土地+建物)+車位,臺北市信義區基隆路二段101~150號,0,商,NA,NA,10203,土地0建物1車位1,六層,12,辦公商業大樓,商業用,鋼筋混凝土造,801018,178.12,0,0,0,無,無,有,40000,225,升降機械,17.42,0,306132,2768882,121.55621,25.0269
102,3,租賃,臺北市,松山區,建物,臺北市松山區八德路三段151~200號,0,商,NA,NA,10203,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,860421,88.62,2,2,1,有,有,有,30000,339,,0,0,306154,2771185,121.55652,25.04769
102,3,租賃,臺北市,信義區,建物,臺北市信義區基隆路二段151~200號,0,商,NA,NA,10203,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990901,125.79,2,1,1,有,有,有,64000,509,,0,0,305869,2768647,121.55359,25.02479
102,3,租賃,臺北市,信義區,建物,臺北市信義區信義路五段91巷12弄1~50號,0,其他,NA,NA,10203,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,971224,78.73,1,1,1,有,有,有,50000,635,,0,0,307676,2769626,121.57154,25.03356
102,3,租賃,臺北市,信義區,建物,臺北市信義區信義路五段91巷12弄1~50號,0,其他,NA,NA,10203,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,971224,79.11,1,1,1,有,有,有,50000,632,,0,0,307686,2769616,121.57163,25.03347
102,3,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路五段501~550號,0,住,NA,NA,10203,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,NA,92.99,0,0,0,無,無,無,150000,1613,,0,0,308487,2770491,121.57961,25.04134
102,3,租賃,臺北市,大安區,建物,臺北市大安區新生南路一段101~150號,0,住,NA,NA,10203,土地0建物1車位0,地下一層,10,辦公商業大樓,商業用,鋼筋混凝土造,850725,260.8,0,0,0,無,無,有,70000,268,,0,0,303832,2770339,121.53347,25.04014
102,3,租賃,臺北市,大安區,建物,臺北市大安區安和路一段101~150號,0,,NA,NA,10203,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,149.9,5,2,2,有,有,有,60000,400,,0,0,305812,2769767,121.55307,25.0349
102,3,租賃,臺北市,大安區,建物,臺北市大安區忠孝東路三段101~150號,0,商,NA,NA,10203,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,970317,258.64,0,0,1,有,有,無,113637,439,,0,0,304259,2770470,121.53771,25.04131
102,3,租賃,臺北市,士林區,建物,臺北市士林區劍潭路1~50號,0,住,NA,NA,10203,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871211,76.59,2,2,1,有,有,有,44444,580,,0,0,302911,2775157,121.52453,25.08367
102,3,租賃,臺北市,士林區,房地(土地+建物),臺北市士林區中正路212巷4弄1~50號,54.3,商,NA,NA,10203,土地1建物1車位0,,3,公寓(5樓含以下無電梯),住家用,加強磚造,620731,115.4,3,2,2,有,無,無,30000,260,,0,0,303121,2776532,121.52667,25.09607
102,4,租賃,臺北市,大安區,建物,臺北市大安區忠孝東路四段301~350號,0,,NA,NA,10204,土地0建物1車位0,十二層,12,辦公商業大樓,住家用,鋼筋混凝土造,NA,127.52,0,0,0,無,有,無,61000,478,,0,0,306081,2770512,121.55577,25.04162
102,3,租賃,臺北市,士林區,建物,臺北市士林區臺北市忠誠路二段151~200號,0,,NA,NA,10203,土地0建物1車位0,十層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,841103,152.07,3,2,2,有,有,有,95000,625,,0,0,303814,2778766,121.53362,25.11622
102,3,租賃,臺北市,士林區,房地(土地+建物),臺北市士林區福華路151~200號,0,住,NA,NA,10203,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931231,91.13,3,2,2,有,有,有,58000,636,,0,0,302735,2777371,121.52287,25.10366
102,3,租賃,臺北市,士林區,房地(土地+建物),臺北市士林區中山北路六段157巷1~50號,0,工,NA,NA,10203,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,971002,69.05,1,2,1,有,有,有,60000,869,,0,0,302813,2777705,121.52366,25.10667
102,3,租賃,臺北市,士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段157巷1~50號,0,工,NA,NA,10203,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,971002,67.11,2,2,1,有,有,有,63000,939,坡道平面,2.62,0,302820,2777698,121.52373,25.10661
102,4,租賃,臺北市,大同區,房地(土地+建物),臺北市大同區長安西路1~50號,17,商,NA,NA,10204,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,780801,120,3,2,2,有,無,無,30000,250,,0,0,302294,2771499,121.51828,25.05067
102,3,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段105巷1~50號,0,其他,NA,NA,10203,土地0建物1車位0,一層,12,店面(店鋪),住家用,鋼筋混凝土造,NA,43.04,0,0,0,無,有,無,53000,1231,,0,0,305545,2770149,121.55044,25.03836
102,3,租賃,臺北市,大安區,建物,臺北市大安區忠孝東路四段248巷1~50號,0,商,NA,NA,10203,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730904,120.73,2,2,2,有,有,有,46000,381,,0,0,305920,2770415,121.55417,25.04075
102,4,租賃,臺北市,大安區,房地(土地+建物),臺北市大安區仁愛路四段112巷9弄1~50號,2118,商,NA,NA,10204,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,720121,130.83,0,0,0,無,無,有,94500,722,,0,0,305513,2769965,121.55012,25.0367
102,3,租賃,臺北市,大安區,房地(土地+建物),臺北市大安區忠孝東路三段217巷2弄1~50號,0,住,NA,NA,10203,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,600311,178.68,4,2,2,有,無,有,46000,257,,0,0,304551,2770589,121.54061,25.04237
102,3,租賃,臺北市,松山區,建物,臺北市松山區慶城街51~100號,0,住,NA,NA,10203,土地0建物1車位0,十四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,761230,238.34,4,2,3,有,有,有,72000,302,,0,0,305243,2772120,121.54753,25.05617
102,3,租賃,臺北市,松山區,建物,臺北市松山區延吉街30巷1~50號,0,住,NA,NA,10203,土地0建物1車位0,一層,7,店面(店鋪),住商用,鋼筋混凝土造,661228,335.8,0,0,0,無,有,無,75000,223,,0,0,305814,2770963,121.55314,25.0457
102,3,租賃,臺北市,松山區,建物,臺北市松山區南京東路五段151~200號,0,,NA,NA,10203,土地0建物1車位0,十八層,11,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,991112,143.41,3,2,2,有,有,有,87000,607,,0,0,306825,2771627,121.56319,25.05166
102,4,租賃,臺北市,信義區,建物,臺北市信義區永吉路278巷57弄1~50號,33.75,住,NA,NA,10204,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,加強磚造,NA,96.72,3,2,1,有,無,無,32000,331,,0,0,307971,2770714,121.57451,25.04337
102,3,租賃,臺北市,信義區,建物,臺北市信義區基隆路二段51~100號,0,商,NA,NA,10203,土地0建物1車位0,八層,17,辦公商業大樓,商業用,鋼骨混凝土造,820519,185.14,7,0,1,有,有,有,107955,583,,0,0,306370,2769316,121.55858,25.03081
102,3,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路五段501~550號,0,商,NA,NA,10203,土地0建物1車位0,一層,27,辦公商業大樓,商業用,鋼骨混凝土造,820813,163.23,1,0,1,有,有,有,50000,306,,0,0,308446,2770442,121.5792,25.0409
102,3,租賃,臺北市,內湖區,建物,臺北市內湖區內湖路一段351~400號,59.5,住,NA,NA,10203,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,NA,96.53,0,0,0,無,無,無,90000,932,,0,0,307419,2775015,121.56921,25.08222
102,3,租賃,臺北市,中山區,建物,臺北市中山區北市錦州街301~350號,53.45,住,NA,NA,10203,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660330,53.45,2,1,1,有,無,無,12000,225,,0,0,304443,2772546,121.53962,25.06004
102,3,租賃,臺北市,中山區,建物,臺北市中山區龍江路331巷1~50號,85.59,,NA,NA,10203,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,761119,100.82,4,2,2,有,無,有,28000,278,,0,0,304731,2772848,121.54248,25.06276
102,4,租賃,臺北市,中山區,建物,臺北市中山區合江街144巷1~50號,34.5,住,NA,NA,10204,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,NA,86.71,0,0,0,無,無,無,30000,346,,0,0,304291,2772526,121.53811,25.05987
102,4,租賃,臺北市,中山區,建物,臺北市中山區合江街105巷1~50號,159.6,住,NA,NA,10204,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750501,106.49,3,2,2,有,無,無,23000,216,,0,0,304493,2772535,121.54011,25.05994
102,3,租賃,臺北市,內湖區,建物,臺北市內湖區港華街51~100號,0,住,NA,NA,10203,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010515,86.38,2,2,1,有,有,有,37227,431,,0,0,307889,2775160,121.57388,25.08351
102,3,租賃,臺北市,內湖區,建物,臺北市內湖區民權東路六段123巷34弄1~50號,0,商,NA,NA,10203,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,970429,92.31,2,2,1,有,有,有,22000,238,,0,0,309722,2773735,121.59199,25.07058
102,2,租賃,臺北市,內湖區,建物,臺北市內湖區洲子街51~100號,0,工,NA,NA,10202,土地0建物1車位0,三層,10,廠辦,工業用,鋼筋混凝土造,930601,516.55,7,0,1,有,有,有,187728,363,,0,0,307711,2774772,121.5721,25.08002
102,3,租賃,臺北市,內湖區,建物,臺北市內湖區內湖路一段651~700號,7.98,其他,NA,NA,10203,土地0建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,991123,55.05,1,1,1,有,有,有,28409,516,,0,0,308063,2774783,121.57559,25.0801
102,3,租賃,臺北市,中山區,建物,臺北市中山區林森北路107巷51~100號,0,住,NA,NA,10203,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010210,94.51,2,1,2,有,有,有,55000,582,,0,0,303205,2771412,121.5273,25.04985
102,3,租賃,臺北市,中山區,建物,臺北市中山區南京東路二段151~200號,0,住,NA,NA,10203,土地0建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990528,157.39,3,2,2,有,有,有,72000,457,,0,0,304022,2771612,121.53541,25.05163
102,3,租賃,臺北市,中山區,建物,臺北市中山區新生北路二段68巷1~50號,0,住,NA,NA,10203,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971229,52.69,1,1,1,有,有,有,40000,759,,0,0,303175,2772123,121.52703,25.05627
102,3,租賃,臺北市,內湖區,建物,臺北市內湖區瑞光路151~200號,0,工,NA,NA,10203,土地0建物1車位0,七層,9,辦公商業大樓,工業用,鋼筋混凝土造,910619,336.93,0,0,0,無,有,無,115112,342,,0,0,308358,2774072,121.57848,25.07367
102,3,租賃,臺北市,內湖區,建物,臺北市內湖區內湖路一段651~700號,0,其他,NA,NA,10203,土地0建物1車位0,八層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,991123,94.73,1,0,1,有,有,有,25000,264,,0,0,308056,2774790,121.57552,25.08017
102,4,租賃,臺北市,中山區,建物,臺北市中山區林森北路557巷1~50號,0,商,NA,NA,10204,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,990702,69.63,2,1,1,有,有,有,35000,503,,0,0,303126,2773003,121.52658,25.06421
102,3,租賃,臺北市,內湖區,房地(土地+建物)+車位,臺北市內湖區堤頂大道二段151~200號,559.74,工,NA,NA,10203,土地1建物1車位6,一層,12,店面(店鋪),見使用執照,見使用執照,910917,559.74,0,0,0,無,有,無,508800,909,坡道平面,0,0,307523,2774464,121.57022,25.07724
102,4,租賃,臺北市,中山區,建物,臺北市中山區林森北路451~500號,0,,NA,NA,10204,土地0建物0車位0,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,981106,96.8,1,1,1,有,無,有,50000,517,,0,0,302999,2772627,121.52531,25.06082
102,3,租賃,臺北市,中山區,建物,臺北市中山區臺北市中山北路二段65巷1~50號,0,,NA,NA,10203,土地0建物1車位0,十四層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,901112,52.03,1,1,1,有,有,有,35000,673,,0,0,302864,2772206,121.52395,25.05703
102,4,租賃,臺北市,中山區,建物,臺北市中山區中山北路一段121巷1~50號,0,住,NA,NA,10204,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000128,68.78,1,1,1,有,有,有,44670,649,,0,0,302942,2771529,121.5247,25.05091
102,3,租賃,臺北市,中山區,建物,臺北市中山區明水路351~400號,0,住,NA,NA,10203,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661227,89.1,3,2,1,有,無,無,18000,202,,0,0,304971,2774500,121.54493,25.07766
102,3,租賃,臺北市,內湖區,建物,臺北市內湖區環山路一段101~150號,0,住,NA,NA,10203,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,NA,109.69,2,1,1,有,無,無,40000,365,,0,0,307355,2775487,121.5686,25.08649
101,12,租賃,臺北市,內湖區,建物,臺北市內湖區基湖路35巷1~50號,223.67,工,NA,NA,10112,土地0建物1車位0,八層,8,辦公商業大樓,工業用,鋼筋混凝土造,891218,593.27,0,0,0,無,有,無,145000,244,,0,0,310011,2773537,121.59484,25.06878
102,3,租賃,臺北市,中山區,建物,臺北市中山區中山北路三段1~50號,0,商,NA,NA,10203,土地0建物1車位0,一層,4,店面(店鋪),見使用執照,鋼筋混凝土造,760923,494.44,0,0,0,無,無,無,250000,506,,0,0,302727,2772985,121.52262,25.06407
102,3,租賃,臺北市,南港區,建物,臺北市南港區成福路101~150號,0,住,NA,NA,10203,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830924,38.51,0,0,0,無,無,有,12000,312,,0,0,309313,2770531,121.5878,25.04167
