年份,月份,交易類別,縣市,鄉鎮市區,交易標的,土地區段位置.建物區段門牌,土地移轉總面積.平方公尺.,使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積.平方公尺.,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,有無附傢俱, 總價.元. ,單價.元.平方公尺.,車位類別,車位移轉總面積.平方公尺.,車位總價.元.,交易標的橫坐標,交易標的縱坐標,Longitude,Latitude
101,10,租賃,臺北市,信義區,建物,臺北市信義區吳興街284巷1~50號,0,商,NA,NA,10110,土地0建物1車位0,一層,6,店面(店鋪),商業用,鋼筋混凝土造,791212,219.69,0,1,0,無,無,有,"90,000",410,,0,0,306967,2768758,121.56447,25.02575
101,10,租賃,臺北市,信義區,建物,臺北市信義區吳興街284巷1~50號,0,商,NA,NA,10110,土地0建物1車位0,一層,1,店面(店鋪),商業用,鋼筋混凝土造,791212,219.69,0,0,0,無,無,有,"90,000",410,,0,0,306936,2768789,121.56417,25.02603
101,8,租賃,臺北市,信義區,建物,臺北市信義區仁愛路四段401~450號,0,住,NA,NA,10108,土地0建物1車位0,五層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,NA,60.34,1,1,1,有,有,有,"20,000",331,,0,0,306373,2770017,121.55864,25.03714
101,9,租賃,臺北市,士林區,建物,臺北市士林區中山北路七段216巷1~50號,0,住,NA,NA,10109,土地0建物2車位0,地下一層,5,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,880813,310.82,4,3,3,有,有,有,"100,000",322,坡道平面,0,0,303782,2779778,121.53335,25.12536
101,9,租賃,臺北市,大安區,房地(土地+建物)+車位,臺北市大安區敦化南路二段51~100號,29.75,商,NA,NA,10109,土地1建物2車位1,四層,22,辦公商業大樓,商業用,鋼筋混凝土造,730709,375.12,8,1,0,有,有,有,"140,000",373,坡道平面,38.22,0,305462,2769230,121.54958,25.03007
101,9,租賃,臺北市,大安區,房地(土地+建物),臺北市大安區新生南路一段165巷1~50號,37.13,住,NA,NA,10109,土地2建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630301,106.12,3,2,2,有,無,有,"60,000",565,,0,0,304013,2769644,121.53524,25.03386
101,9,租賃,臺北市,大安區,房地(土地+建物),臺北市大安區和平東路三段101~150號,3.27,商,NA,NA,10109,土地2建物1車位0,五層,12,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,930409,29.36,1,1,1,有,有,有,"15,000",511,,0,0,305670,2768571,121.55162,25.02411
101,9,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段401~450號,0,其他,NA,NA,10109,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,721130,115.89,3,2,2,有,有,有,"55,000",475,,0,0,306067,2770120,121.55561,25.03808
101,10,租賃,臺北市,大安區,建物,臺北市大安區青田街1巷1~50號,0,,NA,NA,10110,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701228,217.77,3,2,3,有,無,無,"46,000",211,,0,0,303720,2769067,121.53231,25.02866
101,8,租賃,臺北市,大安區,建物,臺北市大安區光復南路351~400號,0,商,NA,NA,10108,土地0建物1車位0,三層,12,辦公商業大樓,商業用,鋼筋混凝土造,NA,133.97,3,2,2,有,無,有,"45,000",336,,0,0,306252,2769996,121.55744,25.03695
101,8,租賃,臺北市,大安區,建物,臺北市大安區復興南路二段201~250號,0,商,NA,NA,10108,土地0建物1車位0,六層,14,辦公商業大樓,商業用,鋼筋混凝土造,860203,60.76,0,0,0,無,無,無,"27,000",444,,0,0,304897,2768758,121.54396,25.02583
101,10,租賃,臺北市,內湖區,房地(土地+建物),臺北市內湖區康寧路三段99巷39弄51~100號,15.58,住,NA,NA,10110,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820426,51.93,0,0,0,無,有,無,"11,000",212,,0,0,311630,2774144,121.61092,25.07419
101,8,租賃,臺北市,內湖區,建物,臺北市內湖區康寧路三段189巷80弄1~50號,47.48,,NA,NA,10108,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731210,93.68,3,2,2,有,無,有,"16,000",171,,0,0,311865,2773826,121.61323,25.07131
101,9,租賃,臺北市,信義區,建物,臺北市信義區松仁路201~250號,0,住,NA,NA,10109,土地0建物1車位0,四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851007,109,2,2,1,有,有,有,"28,000",257,,0,0,307478,2768602,121.56953,25.02432
101,9,租賃,臺北市,士林區,建物,臺北市士林區忠誠路二段101~150號,0,住,NA,NA,10109,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750812,156.02,3,2,2,有,有,有,"57,000",365,,0,0,303577,2778444,121.53126,25.11332
101,9,租賃,臺北市,大安區,建物,臺北市大安區樂利路51~100號,0,住,NA,NA,10109,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,NA,93.74,2,2,2,有,無,有,"50,000",533,,0,0,305679,2768789,121.55171,25.02608
101,8,租賃,臺北市,大安區,建物,臺北市大安區光復南路551~600號,0,其他,NA,NA,10108,土地0建物1車位0,地下一層,12,店面(店鋪),商業用,鋼筋混凝土造,781019,578.75,0,0,0,無,無,無,"190,000",328,,0,0,306237,2769687,121.55728,25.03417
101,9,租賃,臺北市,大安區,建物,臺北市大安區光復南路601~650號,0,商,NA,NA,10109,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970627,71.68,2,1,1,有,有,有,"32,000",446,,0,0,306246,2769332,121.55735,25.03096
101,10,租賃,臺北市,松山區,建物,臺北市松山區延壽街101~150號,0,其他,NA,NA,10110,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,85.68,2,2,1,有,無,無,"46,000",537,,0,0,306906,2772203,121.56401,25.05685
101,9,租賃,臺北市,信義區,建物,臺北市信義區信義路五段101~150號,0,其他,NA,NA,10109,土地0建物1車位0,十九層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980702,47.31,1,1,1,有,有,有,"32,000",676,,0,0,307926,2769607,121.57401,25.03338
101,10,租賃,臺北市,信義區,建物,臺北市信義區松山路451~500號,0,商,NA,NA,10110,土地0建物1車位0,一層,4,店面(店鋪),商業用,鋼筋混凝土造,NA,85.68,0,0,0,無,無,無,"66,000",770,,0,0,308285,2770368,121.5776,25.04024
101,9,租賃,臺北市,大同區,建物,臺北市大同區寧夏路1~50號,0,商,NA,NA,10109,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,850624,17.91,1,0,1,有,有,有,"6,000",335,,0,0,301929,2771980,121.51468,25.05502
101,10,租賃,臺北市,中正區,建物,臺北市中正區愛國西路1~50號,5.79,,NA,NA,10110,土地0建物1車位0,二層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,710922,45.73,1,0,1,有,有,有,"15,000",328,,0,0,301264,2770009,121.50801,25.03725
101,9,租賃,臺北市,內湖區,房地(土地+建物),臺北市內湖區成功路二段320巷21弄1~50號,24.82,商,NA,NA,10109,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,681209,147.57,0,0,0,無,無,無,"27,000",183,,0,0,309495,2773403,121.58972,25.06759
101,9,租賃,臺北市,中山區,建物,臺北市中山區中山北路一段53巷1~50號,0,商,NA,NA,10109,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970104,49.64,0,1,1,有,有,有,"30,000",604,,0,0,302686,2771286,121.52215,25.04873
101,9,租賃,臺北市,中山區,建物,臺北市中山區中山北路一段53巷1~50號,0,商,NA,NA,10109,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970104,34.18,1,0,1,有,有,有,"20,000",585,,0,0,302694,2771279,121.52223,25.04867
101,9,租賃,臺北市,中山區,建物,臺北市中山區新生北路二段1~50號,0,,NA,NA,10109,土地0建物1車位0,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850718,35.37,1,0,1,無,有,有,"13,000",368,,0,0,303154,2771918,121.52682,25.05442
101,9,租賃,臺北市,中山區,建物,臺北市中山區長安東路二段51~100號,0,商,NA,NA,10109,土地0建物1車位0,八層,12,辦公商業大樓,商業用,鋼筋混凝土造,720719,183.11,3,0,0,有,有,無,"60,000",328,,0,0,303942,2771265,121.5346,25.0485
101,9,租賃,臺北市,中山區,房地(土地+建物),臺北市中山區北安路621巷1~50號,8.97,住,NA,NA,10109,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690430,156.8,3,2,2,有,無,無,"59,000",376,,0,0,305283,2775035,121.54804,25.08248
101,9,租賃,臺北市,內湖區,建物,臺北市內湖區內湖路一段651~700號,0,其他,NA,NA,10109,土地0建物1車位0,十一層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,991123,102.64,3,2,2,有,有,有,"42,000",409,,0,0,308052,2774793,121.57548,25.08019
101,10,租賃,臺北市,內湖區,建物,臺北市內湖區陽光街345巷1~50號,0,工,NA,NA,10110,土地0建物1車位2,六層,7,廠辦,工業用,鋼筋混凝土造,880918,327.51,0,0,0,無,有,無,"90,000",275,坡道平面,44.28,0,308302,2773890,121.57792,25.07203
101,9,租賃,臺北市,中山區,建物,臺北市中山區中山北路二段59巷1~50號,0,商,NA,NA,10109,土地0建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880928,86.66,3,2,2,有,有,有,"42,000",485,,0,0,302948,2772081,121.52478,25.0559
101,9,租賃,臺北市,中山區,建物,臺北市中山區雙城街19巷1~50號,0,商,NA,NA,10109,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970312,33.9,1,1,1,有,有,有,"17,000",501,,0,0,302906,2773111,121.5244,25.0652
101,8,租賃,臺北市,內湖區,建物,臺北市內湖區瑞光路583巷1~50號,0,工,NA,NA,10108,土地0建物1車位2,六層,7,廠辦,工業用,鋼筋混凝土造,861114,301.35,0,0,0,無,有,無,"90,000",299,坡道平面,71.8,0,307346,2774817,121.56848,25.08044
101,9,租賃,臺北市,中山區,建物,臺北市中山區林森北路351~400號,0,商,NA,NA,10109,土地0建物0車位0,八層,11,辦公商業大樓,商業用,鋼筋混凝土造,601124,39.66,1,0,0,有,有,無,"14,000",353,,0,0,302996,2772217,121.52526,25.05712
101,9,租賃,臺北市,內湖區,建物,臺北市內湖區港墘路151~200號,0,工,NA,NA,10109,土地0建物1車位0,十層,12,廠辦,工業用,鋼筋混凝土造,890328,382.67,0,0,0,無,有,無,"121,559",318,,0,0,308006,2774287,121.575,25.07563
101,9,租賃,臺北市,中山區,建物,臺北市中山區新生北路一段51~100號,0,商,NA,NA,10109,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770613,104.08,3,2,2,有,有,有,"33,000",317,,0,0,303600,2771014,121.5312,25.04624
101,10,租賃,臺北市,中山區,建物,臺北市中山區松江路51~100號,0,商,NA,NA,10110,土地0建物1車位0,四層,6,辦公商業大樓,住家用,鋼筋混凝土造,620612,77.24,1,0,1,有,有,有,"33,000",427,,0,0,303812,2771538,121.53332,25.05096
101,10,租賃,臺北市,中山區,建物,臺北市中山區中山北路二段93巷1~50號,0,商,NA,NA,10110,土地0建物1車位0,七層,9,辦公商業大樓,住家用,鋼筋混凝土造,890815,65.5,1,0,1,有,有,無,"20,000",305,,0,0,302856,2772460,121.52388,25.05932
101,9,租賃,臺北市,大同區,建物,臺北市大同區延平北路一段51~100號,0,商,NA,NA,10109,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,700223,15.9,1,0,1,有,有,有,"5,000",314,,0,0,301681,2771532,121.5122,25.05098
101,8,租賃,臺北市,中正區,建物,臺北市中正區仁愛路一段1~50號,0,住,NA,NA,10108,土地0建物1車位0,十六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870724,213.78,4,2,2,有,有,無,"50,000",234,,0,0,302897,2770159,121.5242,25.03855
101,9,租賃,臺北市,松山區,建物,臺北市松山區民生東路五段151~200號,0,商,NA,NA,10109,土地0建物1車位0,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720915,115.68,3,2,2,有,有,有,"36,000",311,,0,0,306940,2772479,121.56436,25.05935
101,9,租賃,臺北市,信義區,建物,臺北市信義區基隆路一段101~150號,0,住,NA,NA,10109,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,950802,33.15,1,1,1,有,有,有,"20,000",603,,0,0,307209,2770754,121.56696,25.04376
101,9,租賃,臺北市,信義區,建物,臺北市信義區松平路51~100號,0,,NA,NA,10109,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870420,168.86,3,2,2,有,有,無,"36,000",213,,0,0,307134,2769287,121.56615,25.03052
101,11,租賃,臺北市,大安區,建物,臺北市大安區東豐街51~100號,0,,NA,NA,10111,土地0建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,590914,108.12,0,0,0,無,無,無,"75,000",694,,0,0,305296,2769857,121.54796,25.03574
101,9,租賃,臺北市,大安區,建物,臺北市大安區延吉街70巷2弄1~50號,0,,NA,NA,10109,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,68.7,2,2,1,有,無,無,"23,000",335,,0,0,305898,2770607,121.55396,25.04248
101,8,租賃,臺北市,大安區,建物,臺北市大安區愛國東路51~100號,0,商,NA,NA,10108,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,NA,103.1,0,0,0,無,無,無,"105,000",1018,,0,0,303207,2769405,121.52724,25.03173
101,9,租賃,臺北市,信義區,建物,臺北市信義區松高路1~50號,0,商,NA,NA,10109,土地0建物1車位0,十九層,30,辦公商業大樓,見其他登記事項,見其他登記事項,931202,2217.06,0,0,0,無,有,無,"1,978,447",892,,0,0,307046,2770299,121.56532,25.03966
101,9,租賃,臺北市,大安區,房地(土地+建物),臺北市大安區敦化南路551~600號,27.97,其他,NA,NA,10109,土地3建物2車位0,一層,13,店面(店鋪),商業用,鋼筋混凝土造,680316,204.71,0,0,0,無,有,無,"234,000",1143,,0,0,305460,2769750,121.54958,25.03476
101,10,租賃,臺北市,南港區,房地(土地+建物),臺北市南港區三重路51~100號,29.63,工,NA,NA,10110,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,NA,75.92,0,0,0,無,無,無,"10,000",132,,0,0,311943,2772626,121.61395,25.06048
101,9,租賃,臺北市,北投區,房地(土地+建物),臺北市北投區溫泉路37巷1~50號,6.71,住,NA,NA,10109,土地2建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941111,39.27,1,1,1,有,有,有,"13,500",344,,0,0,300691,2780825,121.50273,25.13491
101,9,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段222巷1~50號,0,住,NA,NA,10109,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,940202,54.85,1,1,1,有,有,有,"35,000",638,,0,0,305766,2769969,121.55262,25.03673
101,9,租賃,臺北市,大安區,房地(土地+建物),臺北市大安區和平東路三段1~50號,10.56,住,NA,NA,10109,土地2建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,580215,36.46,0,0,0,無,無,無,"26,000",713,,0,0,305197,2768740,121.54694,25.02565
101,10,租賃,臺北市,大安區,建物,臺北市大安區忠孝東路三段251巷5弄1~50號,49.75,住,NA,NA,10110,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),,加強磚造,NA,144.37,4,2,2,有,無,有,"36,000",249,,0,0,304707,2770589,121.54215,25.04237
101,10,租賃,臺北市,大安區,建物,臺北市大安區安東街35巷1~50號,3.29,住,NA,NA,10110,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,911220,28.92,1,1,1,有,有,有,"15,000",519,,0,0,304821,2770773,121.54329,25.04402
101,8,租賃,臺北市,大安區,建物,臺北市大安區忠孝東路四段101~150號,0,,NA,NA,10108,土地0建物1車位0,九層,12,辦公商業大樓,商業用,鋼筋混凝土造,710607,70.95,0,0,0,無,有,無,"30,000",423,,0,0,305463,2770428,121.54964,25.04088
101,9,租賃,臺北市,大安區,建物,臺北市大安區忠孝東路三段101~150號,0,商,NA,NA,10109,土地0建物1車位0,八層,13,辦公商業大樓,住家用,鋼骨鋼筋混凝土造,970317,149.38,0,0,0,無,無,有,"75,000",502,,0,0,304278,2770452,121.5379,25.04114
101,9,租賃,臺北市,松山區,建物,臺北市松山區民生東路五段1~50號,0,,NA,NA,10109,土地0建物1車位0,全,3,透天厝,見使用執照,鋼筋混凝土造,760120,155.62,1,2,2,有,有,無,"100,000",643,,0,0,306089,2772444,121.55593,25.05906
101,9,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路五段651~700號,0,住,NA,NA,10109,土地0建物1車位0,五層,10,辦公商業大樓,商業用,鋼筋混凝土造,811006,178.98,5,0,0,有,有,無,"58,000",324,,0,0,308503,2770547,121.57977,25.04184
101,9,租賃,臺北市,信義區,建物,臺北市信義區永吉路51~100號,0,商,NA,NA,10109,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,891026,119.34,3,2,2,有,有,有,"45,000",377,,0,0,307488,2770973,121.56973,25.04573
101,9,租賃,臺北市,大同區,建物,臺北市大同區寧夏路1~50號,0,商,NA,NA,10109,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001130,59.86,2,2,1,有,有,有,"35,000",585,,0,0,301936,2771956,121.51475,25.0548
101,9,租賃,臺北市,中正區,建物,臺北市中正區羅斯福路一段83巷1~50號,0,商,NA,NA,10109,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980903,60.36,1,1,1,有,有,有,"30,000",497,,0,0,302457,2769358,121.51981,25.03133
101,9,租賃,臺北市,文山區,房地(土地+建物),臺北市文山區木新路二段51~100號,39.13,住,NA,NA,10109,土地1建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,19.01,1,0,1,有,無,有,"10,000",526,,0,0,307613,2764317,121.57069,24.98563
101,9,租賃,臺北市,中正區,建物,臺北市中正區寧波西街51~100號,0,,NA,NA,10109,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,NA,107,1,1,1,有,無,無,"30,000",280,,0,0,302068,2769208,121.51595,25.02999
101,9,租賃,臺北市,中山區,建物,臺北市中山區林森北路301~350號,0,商,NA,NA,10109,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,990409,76.7,1,1,1,有,有,有,"40,000",522,,0,0,302998,2772093,121.52528,25.056
101,11,租賃,臺北市,內湖區,房地(土地+建物),臺北市內湖區民權東路六段401~450號,9.58,住,NA,NA,10111,土地1建物1車位0,一層,14,店面(店鋪),見其他登記事項,鋼筋混凝土造,970916,63.2,0,0,1,無,有,無,"35,000",554,,0,0,310994,2773870,121.6046,25.07174
101,9,租賃,臺北市,中山區,建物,臺北市中山區林森北路551~600號,0,商,NA,NA,10109,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,131.41,2,2,1,有,有,有,"55,000",419,坡道平面,39.18,0,303100,2773172,121.52633,25.06574
